2026-09-23;10A;ALMALÉ;1;500
2026-09-23;10A;CSOKI;1;420
2026-09-23;10A;JOGHURT;1;480
2026-09-23;10A;ÁSVÁNYVÍZ;2;350
2026-09-23;10B;PÉKSÜTEMÉNY;1;390
2026-09-23;10C;CSOKI;1;420
2026-09-23;10C;KAKAÓ;2;450
2026-09-23;10C;ÁSVÁNYVÍZ;1;350
2026-09-23;11A;TEA;1;400
2026-09-23;11A;TEA;1;400
2026-09-23;11B;SZENDVICS;2;850
2026-09-23;11B;SZENDVICS;1;850
2026-09-23;11B;ÁSVÁNYVÍZ;1;350
2026-09-23;11C;ALMALÉ;3;500
2026-09-23;11C;ALMALÉ;2;500
2026-09-23;11C;CSOKI;1;420
2026-09-23;11C;KAKAÓ;1;450
2026-09-23;11C;ÁSVÁNYVÍZ;2;350
2026-09-23;12A;SZENDVICS;1;850
2026-09-23;12A;SZENDVICS;1;850
2026-09-23;12A;ÁSVÁNYVÍZ;2;350
2026-09-23;12B;SZENDVICS;2;850
2026-09-23;12C;CSOKI;3;420
2026-09-23;12C;TEA;1;400
2026-09-23;9A;CSOKI;1;420
2026-09-23;9A;CSOKI;1;420
2026-09-23;9A;CSOKI;2;420
2026-09-23;9A;PÉKSÜTEMÉNY;1;390
2026-09-23;9A;SZENDVICS;3;850
2026-09-23;9A;ÁSVÁNYVÍZ;2;350
2026-09-23;9C;ALMALÉ;1;500
2026-09-23;9C;PÉKSÜTEMÉNY;1;390
2026-09-24;10A;PÉKSÜTEMÉNY;2;390
2026-09-24;10A;SZENDVICS;3;850
2026-09-24;10B;PÉKSÜTEMÉNY;1;390
2026-09-24;10B;PÉKSÜTEMÉNY;1;390
2026-09-24;10B;ÁSVÁNYVÍZ;2;350
2026-09-24;10C;ALMALÉ;3;500
2026-09-24;10C;MÜZLISZELET;1;360
2026-09-24;10C;PÉKSÜTEMÉNY;1;390
2026-09-24;10C;ÁSVÁNYVÍZ;1;350
2026-09-24;11A;SZENDVICS;1;850
2026-09-24;11A;ÁSVÁNYVÍZ;4;350
2026-09-24;11B;TEA;2;400
2026-09-24;11C;CSOKI;1;420
2026-09-24;11C;JOGHURT;1;480
2026-09-24;11C;KAKAÓ;3;450
2026-09-24;11C;KAKAÓ;1;450
2026-09-24;11C;SZENDVICS;1;850
2026-09-24;11C;TEA;3;400
2026-09-24;11C;ÁSVÁNYVÍZ;1;350
2026-09-24;12A;CSOKI;1;420
2026-09-24;12A;CSOKI;1;420
2026-09-24;12B;PÉKSÜTEMÉNY;1;390
2026-09-24;12B;PÉKSÜTEMÉNY;1;390
2026-09-24;12C;CSOKI;1;420
2026-09-24;12C;PÉKSÜTEMÉNY;1;390
2026-09-24;12C;SZENDVICS;1;850
2026-09-24;9A;CSOKI;1;420
2026-09-24;9A;MÜZLISZELET;1;360
2026-09-24;9A;PÉKSÜTEMÉNY;1;390
2026-09-24;9B;ALMALÉ;1;500
2026-09-24;9B;MÜZLISZELET;1;360
2026-09-24;9B;SZENDVICS;1;850
2026-09-24;9B;ÁSVÁNYVÍZ;1;350
2026-09-24;9C;CSOKI;1;420
2026-09-24;9C;KAKAÓ;1;450
2026-09-24;9C;SZENDVICS;2;850
2026-09-24;9C;SZENDVICS;2;850
2026-09-24;9C;ÁSVÁNYVÍZ;1;350
2026-09-25;10A;KAKAÓ;1;450
2026-09-25;10A;MÜZLISZELET;1;360
2026-09-25;10A;PÉKSÜTEMÉNY;1;390
2026-09-25;10A;PÉKSÜTEMÉNY;1;390
2026-09-25;10A;SZENDVICS;2;850
2026-09-25;10A;SZENDVICS;1;850
2026-09-25;10A;TEA;1;400
2026-09-25;10B;CSOKI;2;420
2026-09-25;10B;SZENDVICS;1;850
2026-09-25;10C;ALMALÉ;2;500
2026-09-25;10C;ÁSVÁNYVÍZ;1;350
2026-09-25;11A;ALMALÉ;3;500
2026-09-25;11A;CSOKI;1;420
2026-09-25;11A;JOGHURT;1;480
2026-09-25;11A;KAKAÓ;2;450
2026-09-25;11A;KAKAÓ;2;450
2026-09-25;11A;SZENDVICS;1;850
2026-09-25;11B;MÜZLISZELET;2;360
2026-09-25;11B;SZENDVICS;1;850
2026-09-25;11B;SZENDVICS;3;850
2026-09-25;11B;TEA;2;400
2026-09-25;11B;ÁSVÁNYVÍZ;1;350
2026-09-25;11C;ALMALÉ;4;500
2026-09-25;11C;PÉKSÜTEMÉNY;1;390
2026-09-25;11C;SZENDVICS;1;850
2026-09-25;11C;SZENDVICS;2;850
2026-09-25;11C;SZENDVICS;1;850
2026-09-25;11C;SZENDVICS;2;850
2026-09-25;12A;CSOKI;1;420
2026-09-25;12A;CSOKI;1;420
2026-09-25;12A;PÉKSÜTEMÉNY;1;390
2026-09-25;12A;SZENDVICS;2;850
2026-09-25;12A;TEA;2;400
2026-09-25;12B;PÉKSÜTEMÉNY;1;390
2026-09-25;12C;PÉKSÜTEMÉNY;1;390
2026-09-25;12C;PÉKSÜTEMÉNY;2;390
2026-09-25;12C;SZENDVICS;2;850
2026-09-25;9A;ALMALÉ;2;500
2026-09-25;9A;KAKAÓ;3;450
2026-09-25;9A;SZENDVICS;1;850
2026-09-25;9B;SZENDVICS;2;850
2026-09-25;9B;ÁSVÁNYVÍZ;1;350
2026-09-28;10A;SZENDVICS;2;850
2026-09-28;10A;TEA;1;400
2026-09-28;10B;PÉKSÜTEMÉNY;2;390
2026-09-28;10B;PÉKSÜTEMÉNY;2;390
2026-09-28;10C;KAKAÓ;1;450
2026-09-28;10C;PÉKSÜTEMÉNY;1;390
2026-09-28;11A;ÁSVÁNYVÍZ;2;350
2026-09-28;11B;ALMALÉ;3;500
2026-09-28;11C;PÉKSÜTEMÉNY;1;390
2026-09-28;11C;SZENDVICS;1;850
2026-09-28;11C;SZENDVICS;1;850
2026-09-28;11C;SZENDVICS;1;850
2026-09-28;11C;ÁSVÁNYVÍZ;1;350
2026-09-28;12A;MÜZLISZELET;1;360
2026-09-28;12A;ÁSVÁNYVÍZ;2;350
2026-09-28;12B;CSOKI;1;420
2026-09-28;12B;SZENDVICS;2;850
2026-09-28;12C;JOGHURT;1;480
2026-09-28;12C;KAKAÓ;1;450
2026-09-28;12C;PÉKSÜTEMÉNY;1;390
2026-09-28;12C;ÁSVÁNYVÍZ;2;350
2026-09-28;9A;ALMALÉ;1;500
2026-09-28;9A;CSOKI;1;420
2026-09-28;9A;PÉKSÜTEMÉNY;1;390
2026-09-28;9B;JOGHURT;1;480
2026-09-28;9B;TEA;2;400
2026-09-28;9C;ALMALÉ;1;500
2026-09-28;9C;ALMALÉ;1;500
2026-09-28;9C;PÉKSÜTEMÉNY;2;390
2026-09-28;9C;PÉKSÜTEMÉNY;2;390
2026-09-28;9C;SZENDVICS;1;850
2026-09-28;9C;SZENDVICS;2;850
2026-09-29;10A;SZENDVICS;1;850
2026-09-29;10A;SZENDVICS;1;850
2026-09-29;10A;SZENDVICS;2;850
2026-09-29;10A;ÁSVÁNYVÍZ;1;350
2026-09-29;10B;PÉKSÜTEMÉNY;1;390
2026-09-29;10B;PÉKSÜTEMÉNY;1;390
2026-09-29;10B;SZENDVICS;1;850
2026-09-29;10C;ALMALÉ;1;500
2026-09-29;10C;KAKAÓ;1;450
2026-09-29;11A;MÜZLISZELET;1;360
2026-09-29;11A;PÉKSÜTEMÉNY;1;390
2026-09-29;11A;SZENDVICS;1;850
2026-09-29;11B;CSOKI;1;420
2026-09-29;11B;JOGHURT;1;480
2026-09-29;11B;ÁSVÁNYVÍZ;1;350
2026-09-29;11C;SZENDVICS;1;850
2026-09-29;11C;SZENDVICS;3;850
2026-09-29;12A;ALMALÉ;2;500
2026-09-29;12A;CSOKI;3;420
2026-09-29;12A;MÜZLISZELET;1;360
2026-09-29;12A;SZENDVICS;2;850
2026-09-29;12A;SZENDVICS;3;850
2026-09-29;12A;ÁSVÁNYVÍZ;1;350
2026-09-29;12A;ÁSVÁNYVÍZ;2;350
2026-09-29;12B;CSOKI;2;420
2026-09-29;12B;CSOKI;1;420
2026-09-29;12B;JOGHURT;1;480
2026-09-29;12B;MÜZLISZELET;3;360
2026-09-29;12C;ALMALÉ;2;500
2026-09-29;12C;CSOKI;1;420
2026-09-29;12C;TEA;2;400
2026-09-29;12C;TEA;1;400
2026-09-29;9A;ALMALÉ;1;500
2026-09-29;9A;ÁSVÁNYVÍZ;1;350
2026-09-29;9B;CSOKI;1;420
2026-09-29;9B;CSOKI;1;420
2026-09-29;9B;PÉKSÜTEMÉNY;2;390
2026-09-29;9B;PÉKSÜTEMÉNY;1;390
2026-09-29;9B;SZENDVICS;2;850
2026-09-29;9B;SZENDVICS;1;850
2026-09-29;9B;ÁSVÁNYVÍZ;1;350
2026-09-29;9C;PÉKSÜTEMÉNY;2;390
2026-09-29;9C;PÉKSÜTEMÉNY;1;390
2026-09-29;9C;SZENDVICS;1;850
2026-09-29;9C;TEA;1;400
2026-09-30;10A;PÉKSÜTEMÉNY;4;390
2026-09-30;10A;TEA;1;400
2026-09-30;10B;ALMALÉ;2;500
2026-09-30;10B;ALMALÉ;2;500
2026-09-30;10B;JOGHURT;1;480
2026-09-30;10B;MÜZLISZELET;2;360
2026-09-30;10B;SZENDVICS;1;850
2026-09-30;10C;ALMALÉ;3;500
2026-09-30;10C;CSOKI;1;420
2026-09-30;11A;ALMALÉ;1;500
2026-09-30;11A;PÉKSÜTEMÉNY;3;390
2026-09-30;11A;TEA;1;400
2026-09-30;11A;ÁSVÁNYVÍZ;2;350
2026-09-30;11B;KAKAÓ;2;450
2026-09-30;11B;SZENDVICS;1;850
2026-09-30;11B;ÁSVÁNYVÍZ;1;350
2026-09-30;11C;JOGHURT;2;480
2026-09-30;11C;SZENDVICS;1;850
2026-09-30;11C;SZENDVICS;1;850
2026-09-30;11C;SZENDVICS;1;850
2026-09-30;11C;ÁSVÁNYVÍZ;2;350
2026-09-30;12A;ALMALÉ;1;500
2026-09-30;12A;CSOKI;1;420
2026-09-30;12B;PÉKSÜTEMÉNY;1;390
2026-09-30;12B;PÉKSÜTEMÉNY;1;390
2026-09-30;12B;ÁSVÁNYVÍZ;1;350
2026-09-30;12C;CSOKI;1;420
2026-09-30;12C;CSOKI;1;420
2026-09-30;12C;MÜZLISZELET;2;360
2026-09-30;12C;MÜZLISZELET;3;360
2026-09-30;12C;PÉKSÜTEMÉNY;2;390
2026-09-30;12C;SZENDVICS;1;850
2026-09-30;12C;SZENDVICS;1;850
2026-09-30;9A;JOGHURT;1;480
2026-09-30;9A;PÉKSÜTEMÉNY;1;390
2026-09-30;9A;SZENDVICS;2;850
2026-09-30;9A;SZENDVICS;2;850
2026-09-30;9B;CSOKI;2;420
2026-09-30;9B;MÜZLISZELET;1;360
2026-09-30;9B;MÜZLISZELET;1;360
2026-09-30;9B;TEA;1;400
2026-09-30;9B;ÁSVÁNYVÍZ;2;350
2026-09-30;9C;JOGHURT;2;480
