2026-03-24;1081;B021;2026-04-02
2026-03-24;1005;B098;2026-04-01
2026-03-24;1072;B083;2026-04-25
2026-03-25;1045;B152;2026-04-06
2026-03-25;1028;B035;2026-04-24
2026-03-25;1098;B113;2026-04-18
2026-03-25;1167;B014;2026-04-28
2026-03-25;1171;B097;2026-04-17
2026-03-25;1044;B167;2026-04-26
2026-03-25;1152;B114;2026-04-21
2026-03-25;1174;B064;2026-04-12
2026-03-25;1066;B158;2026-04-14
2026-03-25;1001;B036;2026-04-06
2026-03-25;1107;B054;2026-04-19
2026-03-26;1088;B154;2026-04-20
2026-03-26;1113;B136;2026-04-21
2026-03-26;1163;B180;2026-04-06
2026-03-27;1157;B144;2026-04-09
2026-03-27;1086;B107;2026-04-14
2026-03-27;1052;B025;2026-04-08
2026-03-27;1105;B148;2026-04-28
2026-03-27;1131;B125;2026-04-24
2026-03-27;1106;B080;2026-04-30
2026-03-27;1093;B158;2026-04-20
2026-03-27;1104;B012;2026-04-07
2026-03-27;1173;B058;2026-04-13
2026-03-27;1037;B097;2026-04-10
2026-03-27;1045;B148;2026-04-29
2026-03-27;1175;B175;2026-04-21
2026-03-30;1111;B009;2026-04-26
2026-03-30;1103;B172;2026-04-26
2026-03-30;1145;B045;2026-04-10
2026-03-30;1041;B099;2026-04-10
2026-03-31;1085;B098;2026-04-29
2026-04-01;1003;B061;2026-04-25
2026-04-01;1068;B123;2026-04-08
2026-04-02;1101;B044;2026-04-26
2026-04-02;1079;B176;2026-04-11
2026-04-02;1067;B056;2026-04-28
2026-04-02;1048;B025;2026-04-24
2026-04-03;1036;B067;2026-05-02
2026-04-03;1091;B132;2026-04-16
2026-04-03;1113;B059;2026-05-01
2026-04-03;1061;B175;2026-04-29
2026-04-03;1154;B045;2026-05-04
2026-04-03;1073;B084;2026-04-16
2026-04-03;1056;B065;2026-04-19
2026-04-03;1023;B123;2026-05-02
2026-04-03;1143;B122;2026-04-19
2026-04-03;1094;B063;2026-04-20
2026-04-03;1074;B005;2026-04-20
2026-04-03;1082;B137;2026-05-06
2026-04-03;1125;B105;2026-04-30
2026-04-03;1116;B086;2026-05-04
2026-04-06;1023;B063;2026-05-07
2026-04-06;1139;B130;2026-04-16
2026-04-06;1062;B150;2026-04-24
2026-04-06;1173;B046;2026-04-29
2026-04-06;1066;B086;2026-04-20
2026-04-06;1141;B136;2026-05-03
2026-04-07;1037;B176;2026-05-03
2026-04-07;1061;B003;2026-05-09
2026-04-07;1003;B061;2026-04-20
2026-04-07;1013;B023;2026-05-11
2026-04-08;1141;B138;2026-05-06
2026-04-08;1128;B021;2026-04-22
2026-04-08;1045;B173;2026-04-28
2026-04-09;1153;B177;2026-04-26
2026-04-09;1011;B155;2026-05-12
2026-04-10;1083;B155;2026-05-13
2026-04-10;1101;B077;2026-05-03
2026-04-10;1173;B098;2026-05-15
2026-04-10;1158;B096;2026-04-24
2026-04-10;1111;B116;2026-05-05
2026-04-10;1148;B133;2026-04-27
2026-04-10;1080;B029;2026-05-06
2026-04-10;1125;B069;2026-05-10
2026-04-10;1138;B121;2026-05-08
2026-04-10;1098;B152;2026-05-10
2026-04-10;1119;B123;2026-04-22
2026-04-13;1115;B176;2026-05-15
2026-04-13;1056;B030;2026-05-07
2026-04-14;1028;B100;2026-05-01
2026-04-14;1137;B023;2026-05-12
2026-04-14;1033;B144;2026-04-28
2026-04-15;1044;B139;2026-04-28
2026-04-15;1113;B117;2026-05-06
2026-04-16;1132;B177;2026-05-09
2026-04-16;1138;B081;2026-05-15
2026-04-16;1083;B031;2026-05-19
2026-04-16;1110;B132;2026-05-02
2026-04-16;1018;B172;2026-05-18
2026-04-17;1027;B087;2026-05-06
2026-04-17;1071;B103;2026-05-07
2026-04-17;1109;B024;2026-05-10
2026-04-17;1103;B178;2026-05-13
2026-04-17;1062;B084;2026-05-21
2026-04-17;1093;B075;2026-05-15
2026-04-17;1140;B102;2026-04-24
2026-04-17;1065;B071;2026-04-29
2026-04-20;1094;B062;2026-05-12
2026-04-20;1015;B147;2026-05-06
2026-04-21;1174;B163;2026-05-19
2026-04-22;1052;B064;2026-05-13
2026-04-22;1055;B071;2026-05-08
2026-04-22;1005;B105;2026-05-21
2026-04-22;1077;B078;2026-05-25
2026-04-22;1105;B111;2026-05-06
2026-04-22;1124;B096;2026-05-10
2026-04-22;1039;B043;2026-05-11
2026-04-23;1001;B089;2026-05-22
2026-04-23;1071;B023;2026-05-21
2026-04-24;1122;B094;2026-05-17
2026-04-24;1068;B039;2026-05-18
2026-04-24;1112;B124;2026-05-04
2026-04-24;1174;B090;2026-05-10
2026-04-24;1094;B091;2026-05-15
2026-04-24;1035;B162;2026-05-09
2026-04-24;1065;B008;2026-05-25
2026-04-24;1069;B144;2026-05-11
2026-04-24;1007;B049;2026-05-20
2026-04-24;1090;B158;2026-05-22
2026-04-24;1147;B166;2026-05-09
2026-04-24;1171;B112;2026-05-28
2026-04-24;1078;B179;2026-05-28
2026-04-24;1133;B127;2026-05-06
2026-04-27;1131;B152;2026-05-26
2026-04-27;1032;B014;2026-05-25
2026-04-28;1115;B059;2026-05-28
2026-04-28;1155;B033;2026-05-17
2026-04-28;1129;B087;2026-05-17
2026-04-28;1124;B012;2026-05-28
2026-04-28;1077;B028;2026-05-23
2026-04-29;1050;B110;2026-05-20
2026-04-29;1104;B085;2026-05-07
2026-04-29;1116;B061;2026-05-30
2026-04-30;1002;B131;2026-06-04
2026-04-30;1037;B158;2026-05-19
2026-04-30;1180;B138;2026-05-25
2026-04-30;1061;B012;2026-05-14
2026-05-01;1123;B120;2026-05-12
2026-05-01;1096;B109;2026-05-31
2026-05-01;1086;B038;2026-05-10
2026-05-01;1167;B164;2026-05-12
2026-05-01;1106;B031;2026-05-11
2026-05-01;1101;B079;2026-06-05
2026-05-04;1177;B026;2026-05-27
2026-05-04;1086;B174;2026-05-25
2026-05-04;1092;B108;2026-05-24
2026-05-04;1108;B120;2026-05-22
2026-05-04;1146;B106;2026-05-25
2026-05-04;1088;B063;2026-05-14
2026-05-05;1048;B012;2026-05-13
2026-05-05;1145;B149;2026-05-12
2026-05-05;1137;B088;2026-05-21
2026-05-06;1142;B150;2026-05-19
2026-05-06;1031;B174;2026-06-02
2026-05-06;1163;B049;2026-05-23
2026-05-06;1112;B028;2026-05-30
2026-05-06;1177;B017;2026-06-02
2026-05-06;1172;B034;2026-05-13
2026-05-07;1079;B116;2026-06-10
2026-05-07;1027;B089;2026-05-24
2026-05-07;1180;B007;2026-05-20
2026-05-07;1020;B069;2026-06-06
2026-05-08;1090;B164;2026-05-29
2026-05-08;1037;B152;2026-05-25
2026-05-08;1144;B130;2026-05-17
2026-05-08;1170;B075;2026-05-23
2026-05-08;1118;B090;2026-05-31
2026-05-08;1071;B138;2026-06-06
2026-05-08;1093;B129;2026-05-18
2026-05-08;1178;B063;2026-05-24
2026-05-08;1015;B117;2026-05-19
2026-05-08;1166;B004;2026-05-22
2026-05-11;1016;B080;2026-05-28
2026-05-11;1090;B049;2026-06-12
2026-05-11;1108;B046;2026-06-15
2026-05-11;1033;B066;2026-06-12
2026-05-11;1027;B087;2026-06-14
2026-05-12;1123;B102;2026-06-15
2026-05-12;1098;B076;2026-05-19
2026-05-12;1066;B013;2026-06-11
2026-05-12;1143;B157;2026-05-20
2026-05-12;1054;B118;2026-05-22
2026-05-12;1068;B127;2026-06-12
2026-05-12;1129;B005;2026-06-07
2026-05-12;1035;B013;2026-06-08
2026-05-13;1052;B155;2026-06-03
2026-05-13;1123;B078;2026-05-23
2026-05-13;1021;B067;2026-06-01
2026-05-13;1120;B151;2026-05-25
2026-05-14;1068;B088;2026-05-24
2026-05-15;1075;B036;2026-05-25
2026-05-15;1103;B116;2026-06-15
2026-05-15;1107;B037;2026-06-18
2026-05-15;1095;B038;2026-06-18
2026-05-15;1086;B036;2026-06-09
2026-05-15;1146;B152;2026-06-14
2026-05-15;1087;B043;2026-05-30
2026-05-15;1033;B039;2026-06-12
2026-05-15;1085;B112;2026-06-03
2026-05-15;1048;B016;2026-06-17
2026-05-15;1100;B148;2026-05-29
2026-05-15;1077;B050;2026-06-12
2026-05-15;1042;B152;2026-05-25
2026-05-18;1009;B071;2026-05-25
2026-05-18;1067;B176;2026-06-06
2026-05-19;1131;B114;2026-06-18
2026-05-19;1124;B102;2026-06-04
2026-05-20;1168;B114;2026-06-08
2026-05-20;1059;B029;2026-06-15
2026-05-20;1124;B006;2026-06-02
2026-05-20;1132;B088;2026-06-09
2026-05-21;1069;B074;2026-06-20
2026-05-22;1066;B135;2026-06-01
2026-05-22;1175;B116;2026-06-13
2026-05-22;1025;B142;2026-06-17
2026-05-22;1110;B169;2026-05-31
2026-05-22;1144;B126;2026-06-14
2026-05-22;1104;B161;2026-06-14
2026-05-22;1056;B128;2026-06-07
2026-05-22;1128;B052;2026-06-24
2026-05-22;1174;B166;2026-05-30
2026-05-25;1018;B090;2026-06-28
2026-05-25;1170;B087;2026-06-25
2026-05-25;1151;B083;2026-06-24
2026-05-25;1066;B112;2026-06-21
2026-05-25;1173;B063;2026-06-17
2026-05-25;1003;B066;2026-06-06
2026-05-26;1160;B096;2026-06-21
2026-05-26;1100;B110;2026-06-20
2026-05-27;1059;B016;2026-06-16
2026-05-27;1086;B168;2026-06-24
2026-05-27;1072;B139;2026-06-28
2026-05-27;1133;B102;2026-06-20
2026-05-27;1124;B041;2026-07-01
2026-05-28;1165;B060;2026-06-14
2026-05-28;1157;B134;2026-06-24
2026-05-28;1085;B069;2026-06-22
2026-05-28;1138;B094;2026-06-24
2026-05-28;1163;B034;2026-06-09
2026-05-28;1103;B103;2026-06-27
2026-05-28;1153;B105;2026-06-05
2026-05-29;1007;B082;2026-06-05
2026-05-29;1156;B083;2026-06-08
2026-05-29;1096;B021;2026-06-29
2026-05-29;1147;B024;2026-06-22
2026-05-29;1090;B105;2026-06-19
2026-05-29;1068;B161;2026-06-25
2026-05-29;1171;B179;2026-06-15
2026-05-29;1090;B107;2026-06-05
2026-05-29;1088;B129;2026-06-27
2026-06-01;1170;B027;2026-07-06
2026-06-01;1109;B045;2026-06-12
2026-06-01;1170;B048;2026-07-05
2026-06-01;1012;B151;2026-06-17
2026-06-02;1009;B092;2026-06-09
2026-06-02;1037;B107;2026-07-05
2026-06-02;1001;B029;2026-06-25
2026-06-02;1077;B175;2026-07-05
2026-06-03;1156;B001;2026-06-24
2026-06-03;1145;B100;2026-06-28
2026-06-03;1155;B059;2026-06-17
2026-06-03;1157;B149;2026-06-18
2026-06-03;1019;B173;2026-06-14
2026-06-04;1037;B033;2026-07-02
2026-06-04;1168;B043;2026-06-20
2026-06-05;1135;B171;2026-07-03
2026-06-05;1080;B041;2026-06-16
2026-06-05;1057;B125;2026-07-03
2026-06-05;1026;B167;2026-07-07
2026-06-05;1050;B156;2026-07-03
2026-06-05;1146;B038;2026-07-08
2026-06-05;1049;B052;2026-06-12
2026-06-05;1061;B178;2026-06-14
2026-06-08;1044;B093;2026-07-10
2026-06-08;1032;B040;2026-06-30
2026-06-08;1027;B175;2026-07-13
2026-06-08;1122;B009;2026-07-04
2026-06-09;1049;B143;2026-06-27
2026-06-09;1171;B034;2026-06-30
2026-06-09;1051;B176;2026-07-09
2026-06-09;1134;B052;2026-06-16
2026-06-09;1155;B084;2026-06-26
2026-06-09;1150;B109;2026-06-30
2026-06-10;1057;B123;2026-06-25
2026-06-10;1166;B165;2026-07-04
2026-06-11;1155;B126;2026-07-14
2026-06-11;1013;B146;2026-07-08
2026-06-11;1153;B108;2026-06-23
2026-06-12;1150;B032;2026-07-12
2026-06-12;1090;B029;2026-06-30
2026-06-12;1048;B153;2026-07-07
2026-06-12;1066;B131;2026-07-13
2026-06-12;1117;B104;2026-07-03
2026-06-12;1087;B074;2026-07-06
2026-06-15;1094;B008;2026-07-17
2026-06-15;1040;B141;2026-07-15
2026-06-15;1120;B061;2026-07-10
